,history,predict
1075_2016-05-26_6_4,68.0,67.404434
1075_2016-05-26_7_4,78.0,80.305115
1075_2016-05-26_8_4,89.0,96.0759
1075_2016-05-26_9_4,83.0,106.62006
1075_2016-05-26_10_4,98.0,113.21984
1075_2016-05-26_11_4,79.0,100.9061
1075_2016-05-26_12_4,67.0,73.44533
1075_2016-05-26_13_4,89.0,90.65333
1075_2016-05-26_14_4,105.0,105.562744
1075_2016-05-26_15_4,109.0,108.34153
1075_2016-05-26_16_4,99.0,120.83803
1075_2016-05-26_17_4,164.0,133.36388
1075_2016-05-26_18_4,132.0,116.52533
1075_2016-05-26_19_4,92.0,85.331726
1075_2016-05-26_20_4,55.0,59.048737
1075_2016-05-26_21_4,32.0,34.451485
1075_2016-05-26_22_4,14.0,19.538944
1075_2016-05-26_23_4,12.0,9.493678
1075_2016-05-27_0_4,6.0,6.4331255
1075_2016-05-27_1_4,5.0,9.934788
1075_2016-05-27_2_4,33.0,27.930578
1075_2016-05-27_3_4,34.0,46.86588
1075_2016-05-27_4_4,68.0,74.44504
1075_2016-05-27_5_4,60.0,68.01169
1075_2016-05-27_6_4,54.0,66.430244
1075_2016-05-27_7_4,72.0,73.873535
1075_2016-05-27_8_4,105.0,96.42985
1075_2016-05-27_9_4,105.0,98.34035
1075_2016-05-27_10_4,109.0,104.86305
1075_2016-05-27_11_4,89.0,97.39144
1075_2016-05-27_12_4,97.0,78.69707
1075_2016-05-27_13_4,90.0,93.367676
1075_2016-05-27_14_4,87.0,120.37214
1075_2016-05-27_15_4,117.0,108.26285
1075_2016-05-27_16_4,78.0,108.6447
1075_2016-05-27_17_4,84.0,113.44962
1075_2016-05-27_18_4,78.0,96.5266
1075_2016-05-27_19_4,75.0,88.1297
1075_2016-05-27_20_4,53.0,66.26749
1075_2016-05-27_21_4,24.0,40.349224
1075_2016-05-27_22_4,23.0,20.97636
1075_2016-05-27_23_4,11.0,10.669458
1075_2016-05-28_0_4,10.0,9.856968
1075_2016-05-28_1_4,10.0,7.504376
1075_2016-05-28_2_4,16.0,17.413239
1075_2016-05-28_3_4,18.0,24.362719
1075_2016-05-28_4_4,20.0,32.877003
1075_2016-05-28_5_4,44.0,45.259018
1075_2016-05-28_6_4,56.0,56.468662
1075_2016-05-28_7_4,107.0,74.5358
1075_2016-05-28_8_4,126.0,97.44124
1075_2016-05-28_9_4,168.0,117.65396
1075_2016-05-28_10_4,187.0,118.13991
1075_2016-05-28_11_4,158.0,121.221535
1075_2016-05-28_12_4,185.0,115.45444
1075_2016-05-28_13_4,177.0,130.76266
1075_2016-05-28_14_4,172.0,129.73248
1075_2016-05-28_15_4,139.0,108.624115
1075_2016-05-28_16_4,92.0,94.29575
1075_2016-05-28_17_4,102.0,96.10007
1075_2016-05-28_18_4,86.0,96.263954
1075_2016-05-28_19_4,83.0,91.82461
1075_2016-05-28_20_4,55.0,72.21908
1075_2016-05-28_21_4,17.0,42.28349
1075_2016-05-28_22_4,18.0,26.645353
1075_2016-05-28_23_4,6.0,15.861963
1075_2016-05-29_0_4,8.0,10.807233
1075_2016-05-29_1_4,5.0,9.8773365
1075_2016-05-29_2_4,9.0,17.194252
1075_2016-05-29_3_4,12.0,18.964674
1075_2016-05-29_4_4,21.0,28.464754
1075_2016-05-29_5_4,30.0,40.606075
1075_2016-05-29_6_4,63.0,58.110306
1075_2016-05-29_7_4,120.0,80.505875
1075_2016-05-29_8_4,153.0,105.94552
1075_2016-05-29_9_4,187.0,111.156654
1075_2016-05-29_10_4,164.0,122.06486
1075_2016-05-29_11_4,198.0,122.44391
1075_2016-05-29_12_4,156.0,119.54119
1075_2016-05-29_13_4,178.0,124.08935
1075_2016-05-29_14_4,152.0,108.479866
1075_2016-05-29_15_4,114.0,95.941376
1075_2016-05-29_16_4,91.0,78.01968
1075_2016-05-29_17_4,90.0,81.42362
1075_2016-05-29_18_4,68.0,62.599316
1075_2016-05-29_19_4,72.0,44.82107
1075_2016-05-29_20_4,40.0,25.463778
1075_2016-05-29_21_4,13.0,20.87615
1075_2016-05-29_22_4,7.0,11.176669
1075_2016-05-29_23_4,4.0,10.436656
1075_2016-05-30_0_4,7.0,10.3111925
1075_2016-05-30_1_4,9.0,12.6354685
1075_2016-05-30_2_4,8.0,29.631338
1075_2016-05-30_3_4,14.0,45.97148
1075_2016-05-30_4_4,22.0,74.195984
1075_2016-05-30_5_4,30.0,62.920563
1075_2016-05-30_6_4,45.0,62.360767
1075_2016-05-30_7_4,59.0,74.57152
1075_2016-05-30_8_4,91.0,88.01668
1075_2016-05-30_9_4,94.0,101.92255
1075_2016-05-30_10_4,125.0,114.28689
1075_2016-05-30_11_4,86.0,110.46624
1075_2016-05-30_12_4,107.0,94.94229
1075_2016-05-30_13_4,121.0,108.70998
1075_2016-05-30_14_4,106.0,124.057
1075_2016-05-30_15_4,54.0,108.25808
1075_2016-05-30_16_4,54.0,99.3189
1075_2016-05-30_17_4,56.0,103.13902
1075_2016-05-30_18_4,34.0,77.93652
1075_2016-05-30_19_4,24.0,43.517155
1075_2016-05-30_20_4,8.0,26.058878
1075_2016-05-30_21_4,11.0,13.587287
1075_2016-05-30_22_4,5.0,6.696159
1075_2016-05-30_23_4,2.0,3.281128
1075_2016-05-31_0_4,3.0,3.5135314
1075_2016-05-31_1_4,10.0,6.3989573
1075_2016-05-31_2_4,18.0,20.810863
1075_2016-05-31_3_4,41.0,43.78446
1075_2016-05-31_4_4,74.0,74.41237
1075_2016-05-31_5_4,53.0,63.692757
1075_2016-05-31_6_4,47.0,55.275326
1075_2016-05-31_7_4,78.0,74.921
1075_2016-05-31_8_4,99.0,93.174385
1075_2016-05-31_9_4,98.0,100.49047
1075_2016-05-31_10_4,124.0,104.62673
1075_2016-05-31_11_4,105.0,95.16219
1075_2016-05-31_12_4,80.0,82.62911
1075_2016-05-31_13_4,84.0,98.28355
1075_2016-05-31_14_4,106.0,111.685005
1075_2016-05-31_15_4,106.0,106.98027
1075_2016-05-31_16_4,99.0,103.25202
1075_2016-05-31_17_4,84.0,105.15903
1076_2016-04-30_23_4,25.0,21.666069
1076_2016-05-01_0_4,20.0,12.101998
1076_2016-05-01_1_4,12.0,13.804385
1076_2016-05-01_2_4,16.0,27.029709
1076_2016-05-01_3_4,48.0,46.792755
1076_2016-05-01_4_4,61.0,72.36041
1076_2016-05-01_5_4,83.0,118.9604
1076_2016-05-01_6_4,156.0,164.748
1076_2016-05-01_7_4,169.0,216.1173
1076_2016-05-01_8_4,197.0,241.48717
1076_2016-05-01_9_4,178.0,239.53798
1076_2016-05-01_10_4,196.0,242.62537
1076_2016-05-01_11_4,189.0,223.87361
1076_2016-05-01_12_4,180.0,186.90182
1076_2016-05-01_13_4,191.0,202.06493
1076_2016-05-01_14_4,162.0,176.42416
1076_2016-05-01_15_4,138.0,159.06181
1076_2016-05-01_16_4,102.0,131.0559
1076_2016-05-01_17_4,44.0,83.03129
1076_2016-05-01_18_4,59.0,59.95097
1076_2016-05-01_19_4,38.0,44.995968
1076_2016-05-01_20_4,13.0,27.237602
1076_2016-05-01_21_4,7.0,13.737211
1076_2016-05-01_22_4,2.0,5.638891
1076_2016-05-01_23_4,0.0,3.4945655
1076_2016-05-02_0_4,6.0,6.609813
1076_2016-05-02_1_4,27.0,19.079016
1076_2016-05-02_2_4,79.0,60.61934
1076_2016-05-02_3_4,128.0,110.08513
1076_2016-05-02_4_4,213.0,176.72562
1076_2016-05-02_5_4,186.0,166.72769
1076_2016-05-02_6_4,152.0,148.55463
1076_2016-05-02_7_4,170.0,167.90057
1076_2016-05-02_8_4,180.0,186.37157
1076_2016-05-02_9_4,193.0,188.13788
1076_2016-05-02_10_4,197.0,208.90637
1076_2016-05-02_11_4,201.0,186.60388
1076_2016-05-02_12_4,177.0,156.60335
1076_2016-05-02_13_4,197.0,192.57892
1076_2016-05-02_14_4,235.0,196.00206
1076_2016-05-02_15_4,224.0,193.67165
1076_2016-05-02_16_4,179.0,186.30136
1076_2016-05-02_17_4,144.0,149.67009
1076_2016-05-02_18_4,109.0,109.50682
1076_2016-05-02_19_4,82.0,70.25504
1076_2016-05-02_20_4,44.0,35.89236
1076_2016-05-02_21_4,19.0,18.158022
1076_2016-05-02_22_4,16.0,9.439376
1076_2016-05-02_23_4,11.0,5.9643874
1076_2016-05-03_0_4,14.0,8.9881115
1076_2016-05-03_1_4,22.0,24.754782
1076_2016-05-03_2_4,92.0,75.46246
1076_2016-05-03_3_4,170.0,150.17274
1076_2016-05-03_4_4,269.0,227.94289
1076_2016-05-03_5_4,227.0,197.31589
1076_2016-05-03_6_4,209.0,167.81265
1076_2016-05-03_7_4,185.0,195.41966
1076_2016-05-03_8_4,181.0,200.20364
1076_2016-05-03_9_4,191.0,194.96997
1076_2016-05-03_10_4,170.0,222.03009
1076_2016-05-03_11_4,191.0,189.86832
1076_2016-05-03_12_4,173.0,154.78448
1076_2016-05-03_13_4,190.0,180.32872
1076_2016-05-03_14_4,260.0,188.23685
1076_2016-05-03_15_4,220.0,205.31894
1076_2016-05-03_16_4,186.0,196.14296
1076_2016-05-03_17_4,148.0,166.11955
1076_2016-05-03_18_4,123.0,147.6403
1076_2016-05-03_19_4,80.0,98.50504
1076_2016-05-03_20_4,45.0,48.60177
1076_2016-05-03_21_4,22.0,23.723139
1076_2016-05-03_22_4,16.0,12.962238
1076_2016-05-03_23_4,8.0,9.316688
1076_2016-05-04_0_4,8.0,11.009833
1076_2016-05-04_1_4,17.0,25.406199
1076_2016-05-04_2_4,85.0,79.80109
1076_2016-05-04_3_4,184.0,168.49893
1076_2016-05-04_4_4,283.0,239.45921
1076_2016-05-04_5_4,202.0,205.70406
1076_2016-05-04_6_4,187.0,184.59499
1076_2016-05-04_7_4,203.0,198.96863
1076_2016-05-04_8_4,212.0,216.63945
1076_2016-05-04_9_4,223.0,201.01556
1076_2016-05-04_10_4,230.0,203.30789
1076_2016-05-04_11_4,189.0,191.09674
1076_2016-05-04_12_4,147.0,157.25932
1076_2016-05-04_13_4,193.0,188.18143
1076_2016-05-04_14_4,239.0,214.67442
1076_2016-05-04_15_4,217.0,208.68173
1076_2016-05-04_16_4,192.0,196.593
1076_2016-05-04_17_4,156.0,179.20062
1076_2016-05-04_18_4,173.0,149.80681
1076_2016-05-04_19_4,126.0,99.9708
1076_2016-05-04_20_4,74.0,48.712624
1076_2016-05-04_21_4,21.0,23.77217
1076_2016-05-04_22_4,13.0,18.837
1076_2016-05-04_23_4,6.0,14.104145
1076_2016-05-05_0_4,15.0,13.794173
1076_2016-05-05_1_4,28.0,24.881937
1076_2016-05-05_2_4,87.0,81.62835
1076_2016-05-05_3_4,150.0,167.79678
1076_2016-05-05_4_4,254.0,246.27486
1076_2016-05-05_5_4,229.0,216.00182
1076_2016-05-05_6_4,193.0,187.03276
1076_2016-05-05_7_4,207.0,199.69023
1076_2016-05-05_8_4,228.0,212.12671
1076_2016-05-05_9_4,232.0,218.3199
1076_2016-05-05_10_4,228.0,228.02934
1076_2016-05-05_11_4,224.0,199.31877
1076_2016-05-05_12_4,165.0,158.82353
1076_2016-05-05_13_4,211.0,196.38268
1076_2016-05-05_14_4,193.0,213.51741
1076_2016-05-05_15_4,211.0,207.03496
1076_2016-05-05_16_4,155.0,197.75014
1076_2016-05-05_17_4,166.0,181.27368
1076_2016-05-05_18_4,157.0,166.09576
1076_2016-05-05_19_4,121.0,130.56664
1076_2016-05-05_20_4,70.0,68.676476
1076_2016-05-05_21_4,36.0,39.84888
1076_2016-05-05_22_4,24.0,23.126974
1076_2016-05-05_23_4,28.0,14.408627
1076_2016-05-06_0_4,13.0,15.413717
1076_2016-05-06_1_4,32.0,27.63132
1076_2016-05-06_2_4,83.0,75.97259
1076_2016-05-06_3_4,182.0,147.86542
1076_2016-05-06_4_4,293.0,220.35335
1076_2016-05-06_5_4,301.0,204.43507
1076_2016-05-06_6_4,240.0,184.00294
1076_2016-05-06_7_4,185.0,202.74646
1076_2016-05-06_8_4,251.0,242.4087
1076_2016-05-06_9_4,193.0,236.23897
1076_2016-05-06_10_4,217.0,242.52238
1076_2016-05-06_11_4,189.0,207.82458
1076_2016-05-06_12_4,147.0,171.88126
1076_2016-05-06_13_4,186.0,195.61275
1076_2016-05-06_14_4,235.0,221.42186
1076_2016-05-06_15_4,217.0,207.56653
1076_2016-05-06_16_4,184.0,180.00186
1076_2016-05-06_17_4,171.0,158.22365
1076_2016-05-06_18_4,166.0,147.57011
1076_2016-05-06_19_4,146.0,132.61824
1076_2016-05-06_20_4,117.0,92.97044
1076_2016-05-06_21_4,73.0,61.300537
1076_2016-05-06_22_4,78.0,48.202045
1076_2016-05-06_23_4,49.0,35.222153
1076_2016-05-07_0_4,18.0,19.981895
1076_2016-05-07_1_4,16.0,21.559046
1076_2016-05-07_2_4,27.0,43.21716
1076_2016-05-07_3_4,58.0,71.83629
1076_2016-05-07_4_4,98.0,119.38587
1076_2016-05-07_5_4,149.0,164.42465
1076_2016-05-07_6_4,195.0,198.95615
1076_2016-05-07_7_4,252.0,229.59799
1076_2016-05-07_8_4,267.0,268.96136
1076_2016-05-07_9_4,271.0,262.31024
1076_2016-05-07_10_4,369.0,265.18884
1076_2016-05-07_11_4,351.0,261.49118
1076_2016-05-07_12_4,231.0,221.16667
1076_2016-05-07_13_4,250.0,247.02643
1076_2016-05-07_14_4,264.0,275.96356
1076_2016-05-07_15_4,202.0,246.99637
1076_2016-05-07_16_4,198.0,196.3566
1076_2016-05-07_17_4,142.0,156.35146
1076_2016-05-07_18_4,114.0,141.94666
1076_2016-05-07_19_4,112.0,129.6107
1076_2016-05-07_20_4,72.0,108.493034
1076_2016-05-07_21_4,73.0,60.60866
1076_2016-05-07_22_4,38.0,41.26782
1076_2016-05-07_23_4,24.0,25.57005
1076_2016-05-08_0_4,23.0,15.894534
1076_2016-05-08_1_4,24.0,18.84785
1076_2016-05-08_2_4,19.0,29.338017
1076_2016-05-08_3_4,46.0,51.116463
1076_2016-05-08_4_4,60.0,91.84644
1076_2016-05-08_5_4,106.0,134.75577
1076_2016-05-08_6_4,153.0,181.91948
1076_2016-05-08_7_4,179.0,216.40898
1076_2016-05-08_8_4,240.0,233.13496
1076_2016-05-08_9_4,235.0,235.17485
1076_2016-05-08_10_4,288.0,246.38821
1076_2016-05-08_11_4,339.0,233.06631
1076_2016-05-08_12_4,231.0,200.59157
1076_2016-05-08_13_4,216.0,215.2262
1076_2016-05-08_14_4,223.0,202.57004
1076_2016-05-08_15_4,191.0,185.19818
1076_2016-05-08_16_4,152.0,138.5963
1076_2016-05-08_17_4,98.0,76.071815
1076_2016-05-08_18_4,82.0,73.71289
1076_2016-05-08_19_4,57.0,57.287678
1076_2016-05-08_20_4,19.0,33.716354
1076_2016-05-08_21_4,9.0,19.866068
1076_2016-05-08_22_4,5.0,14.455095
1076_2016-05-08_23_4,5.0,10.098182
1076_2016-05-09_0_4,17.0,13.374324
1076_2016-05-09_1_4,27.0,27.526882
1076_2016-05-09_2_4,83.0,68.43329
1076_2016-05-09_3_4,142.0,132.5961
1076_2016-05-09_4_4,202.0,204.21593
1076_2016-05-09_5_4,170.0,185.26509
1076_2016-05-09_6_4,154.0,160.9891
1076_2016-05-09_7_4,188.0,178.7255
1076_2016-05-09_8_4,185.0,194.63158
1076_2016-05-09_9_4,180.0,201.2295
1076_2016-05-09_10_4,206.0,225.07977
1076_2016-05-09_11_4,209.0,222.41504
1076_2016-05-09_12_4,163.0,172.11057
1076_2016-05-09_13_4,188.0,195.83482
1076_2016-05-09_14_4,237.0,220.42488
1076_2016-05-09_15_4,221.0,204.23276
1076_2016-05-09_16_4,149.0,188.46434
1076_2016-05-09_17_4,170.0,153.27882
1076_2016-05-09_18_4,133.0,119.19661
1076_2016-05-09_19_4,76.0,80.12844
1076_2016-05-09_20_4,35.0,36.23942
1076_2016-05-09_21_4,14.0,20.217072
1076_2016-05-09_22_4,9.0,15.547479
1076_2016-05-09_23_4,5.0,8.97029
1076_2016-05-10_0_4,4.0,11.868598
1076_2016-05-10_1_4,22.0,25.419752
1076_2016-05-10_2_4,65.0,78.86366
1076_2016-05-10_3_4,149.0,160.77852
1076_2016-05-10_4_4,206.0,234.566
1076_2016-05-10_5_4,210.0,205.16872
1076_2016-05-10_6_4,140.0,161.98686
1076_2016-05-10_7_4,175.0,191.02533
1076_2016-05-10_8_4,228.0,192.12173
1076_2016-05-10_9_4,218.0,192.21712
1076_2016-05-10_10_4,227.0,213.22531
1076_2016-05-10_11_4,209.0,196.36507
1076_2016-05-10_12_4,163.0,160.95876
1076_2016-05-10_13_4,180.0,187.20312
1076_2016-05-10_14_4,224.0,224.09137
1076_2016-05-10_15_4,209.0,206.90065
1076_2016-05-10_16_4,196.0,188.12146
1076_2016-05-10_17_4,196.0,171.93605
1076_2016-05-10_18_4,161.0,146.18945
1076_2016-05-10_19_4,90.0,94.24336
1076_2016-05-10_20_4,55.0,49.50383
1076_2016-05-10_21_4,19.0,23.624561
1076_2016-05-10_22_4,12.0,17.306173
1076_2016-05-10_23_4,5.0,8.05308
1076_2016-05-11_0_4,7.0,10.934279
1076_2016-05-11_1_4,26.0,23.633787
1076_2016-05-11_2_4,73.0,75.453674
1076_2016-05-11_3_4,152.0,166.13492
1076_2016-05-11_4_4,199.0,233.94931
1076_2016-05-11_5_4,177.0,209.86584
1076_2016-05-11_6_4,155.0,171.95085
1076_2016-05-11_7_4,168.0,194.47208
1076_2016-05-11_8_4,208.0,213.18802
1076_2016-05-11_9_4,236.0,200.9564
1076_2016-05-11_10_4,213.0,219.9508
1076_2016-05-11_11_4,163.0,195.01604
1076_2016-05-11_12_4,163.0,149.53798
1076_2016-05-11_13_4,171.0,187.24684
1076_2016-05-11_14_4,240.0,212.41757
1076_2016-05-11_15_4,203.0,197.75316
1076_2016-05-11_16_4,200.0,193.32832
1076_2016-05-11_17_4,209.0,188.40346
1076_2016-05-11_18_4,163.0,164.18243
1076_2016-05-11_19_4,120.0,100.41615
1076_2016-05-11_20_4,59.0,61.90883
1076_2016-05-11_21_4,31.0,25.354452
1076_2016-05-11_22_4,16.0,16.142384
1076_2016-05-11_23_4,13.0,10.992403
1076_2016-05-12_0_4,12.0,9.960489
1076_2016-05-12_1_4,39.0,27.416212
1076_2016-05-12_2_4,80.0,76.01536
1076_2016-05-12_3_4,161.0,162.54459
1076_2016-05-12_4_4,227.0,226.33315
1076_2016-05-12_5_4,184.0,209.60458
1076_2016-05-12_6_4,139.0,175.19038
1076_2016-05-12_7_4,196.0,194.70549
1076_2016-05-12_8_4,211.0,218.7209
1076_2016-05-12_9_4,268.0,221.5308
1076_2016-05-12_10_4,235.0,221.8343
1076_2016-05-12_11_4,200.0,200.59937
1076_2016-05-12_12_4,163.0,160.06874
1076_2016-05-12_13_4,175.0,193.8894
1076_2016-05-12_14_4,215.0,209.35953
1076_2016-05-12_15_4,256.0,197.55537
1076_2016-05-12_16_4,216.0,188.48383
1076_2016-05-12_17_4,202.0,191.43637
1076_2016-05-12_18_4,188.0,169.89395
1076_2016-05-12_19_4,129.0,136.17471
1076_2016-05-12_20_4,71.0,80.59346
1076_2016-05-12_21_4,32.0,42.644226
1076_2016-05-12_22_4,22.0,26.565926
1076_2016-05-12_23_4,9.0,19.59391
1076_2016-05-13_0_4,19.0,14.798828
1076_2016-05-13_1_4,33.0,28.920803
1076_2016-05-13_2_4,76.0,73.65463
1076_2016-05-13_3_4,121.0,141.41751
1076_2016-05-13_4_4,215.0,211.78404
1076_2016-05-13_5_4,196.0,191.26665
1076_2016-05-13_6_4,174.0,162.93634
1076_2016-05-13_7_4,204.0,187.15678
1076_2016-05-13_8_4,228.0,228.16544
1076_2016-05-13_9_4,217.0,220.2938
1076_2016-05-13_10_4,229.0,234.72679
1076_2016-05-13_11_4,156.0,198.51219
1076_2016-05-13_12_4,141.0,166.40396
1076_2016-05-13_13_4,155.0,187.45348
1076_2016-05-13_14_4,181.0,224.33795
1076_2016-05-13_15_4,202.0,211.68457
1076_2016-05-13_16_4,186.0,190.34741
1076_2016-05-13_17_4,152.0,169.49513
1076_2016-05-13_18_4,140.0,146.86139
1076_2016-05-13_19_4,101.0,132.18365
1076_2016-05-13_20_4,85.0,90.45505
1076_2016-05-13_21_4,44.0,56.914852
1076_2016-05-13_22_4,34.0,38.959793
1076_2016-05-13_23_4,7.0,21.72455
1076_2016-05-14_0_4,18.0,14.580469
1076_2016-05-14_1_4,19.0,14.082484
1076_2016-05-14_2_4,38.0,26.170574
1076_2016-05-14_3_4,62.0,51.764393
1076_2016-05-14_4_4,113.0,91.4921
1076_2016-05-14_5_4,141.0,135.2863
1076_2016-05-14_6_4,202.0,172.50055
1076_2016-05-14_7_4,254.0,226.04604
1076_2016-05-14_8_4,290.0,266.64587
1076_2016-05-14_9_4,283.0,265.4415
1076_2016-05-14_10_4,249.0,275.1478
1076_2016-05-14_11_4,232.0,257.77405
1076_2016-05-14_12_4,222.0,221.50005
1076_2016-05-14_13_4,286.0,238.99779
1076_2016-05-14_14_4,295.0,247.14899
1076_2016-05-14_15_4,221.0,216.59505
1076_2016-05-14_16_4,208.0,189.03615
1076_2016-05-14_17_4,146.0,161.24333
1076_2016-05-14_18_4,154.0,144.50008
1076_2016-05-14_19_4,142.0,119.27795
1076_2016-05-14_20_4,134.0,93.80357
1076_2016-05-14_21_4,70.0,58.507233
1076_2016-05-14_22_4,56.0,36.263035
1076_2016-05-14_23_4,21.0,19.040308
1076_2016-05-15_0_4,18.0,22.076937
1076_2016-05-15_1_4,19.0,20.377176
1076_2016-05-15_2_4,30.0,30.48659
1076_2016-05-15_3_4,49.0,50.56265
1076_2016-05-15_4_4,93.0,76.57401
1076_2016-05-15_5_4,135.0,116.26681
1076_2016-05-15_6_4,166.0,170.52792
1076_2016-05-15_7_4,224.0,208.33981
1076_2016-05-15_8_4,253.0,249.55293
1076_2016-05-15_9_4,262.0,255.39809
1076_2016-05-15_10_4,239.0,243.61949
1076_2016-05-15_11_4,229.0,233.11028
1076_2016-05-15_12_4,230.0,208.09483
1076_2016-05-15_13_4,230.0,222.4905
1076_2016-05-15_14_4,222.0,207.14836
1076_2016-05-15_15_4,212.0,180.07562
1076_2016-05-15_16_4,117.0,147.974
1076_2016-05-15_17_4,116.0,100.189316
1076_2016-05-15_18_4,71.0,89.335594
1076_2016-05-15_19_4,53.0,69.30198
1076_2016-05-15_20_4,21.0,32.005043
1076_2016-05-15_21_4,12.0,17.190062
1076_2016-05-15_22_4,5.0,11.983093
1076_2016-05-15_23_4,8.0,7.0854254
1076_2016-05-16_0_4,6.0,11.938682
1076_2016-05-16_1_4,27.0,27.554977
1076_2016-05-16_2_4,72.0,72.24057
1076_2016-05-16_3_4,152.0,132.70941
1076_2016-05-16_4_4,238.0,201.15161
1076_2016-05-16_5_4,212.0,178.64848
1076_2016-05-16_6_4,180.0,156.37839
1076_2016-05-16_7_4,182.0,189.08847
1076_2016-05-16_8_4,214.0,201.7941
1076_2016-05-16_9_4,230.0,212.37442
1076_2016-05-16_10_4,231.0,224.41013
1076_2016-05-16_11_4,215.0,195.47629
1076_2016-05-16_12_4,184.0,175.18173
1076_2016-05-16_13_4,214.0,202.46445
1076_2016-05-16_14_4,216.0,232.37025
1076_2016-05-16_15_4,219.0,221.18301
1076_2016-05-16_16_4,203.0,189.20584
1076_2016-05-16_17_4,210.0,170.59804
1076_2016-05-16_18_4,154.0,123.36198
1076_2016-05-16_19_4,79.0,82.674904
1076_2016-05-16_20_4,28.0,43.900715
1076_2016-05-16_21_4,21.0,24.368338
1076_2016-05-16_22_4,14.0,13.152524
1076_2016-05-16_23_4,8.0,10.181622
1076_2016-05-17_0_4,8.0,9.830274
1076_2016-05-17_1_4,23.0,27.728943
1076_2016-05-17_2_4,85.0,81.10076
1076_2016-05-17_3_4,162.0,160.45029
1076_2016-05-17_4_4,217.0,240.2546
1076_2016-05-17_5_4,204.0,211.12994
1076_2016-05-17_6_4,149.0,179.2099
1076_2016-05-17_7_4,191.0,194.6728
1076_2016-05-17_8_4,205.0,211.25003
1076_2016-05-17_9_4,238.0,213.59773
1076_2016-05-17_10_4,226.0,222.99931
1076_2016-05-17_11_4,171.0,195.47629
1076_2016-05-17_12_4,156.0,164.38571
1076_2016-05-17_13_4,193.0,190.08783
1076_2016-05-17_14_4,214.0,211.19333
1076_2016-05-17_15_4,184.0,207.7973
1076_2016-05-17_16_4,212.0,200.76881
1076_2016-05-17_17_4,179.0,193.35886
1076_2016-05-17_18_4,151.0,155.97751
1076_2016-05-17_19_4,90.0,95.380615
1076_2016-05-17_20_4,39.0,54.344902
1076_2016-05-17_21_4,26.0,24.86708
1076_2016-05-17_22_4,21.0,15.262844
1076_2016-05-17_23_4,9.0,7.5091195
1076_2016-05-18_0_4,6.0,8.7738695
1076_2016-05-18_1_4,27.0,25.290237
1076_2016-05-18_2_4,73.0,82.01248
1076_2016-05-18_3_4,171.0,166.249
1076_2016-05-18_4_4,260.0,230.21022
1076_2016-05-18_5_4,201.0,206.65474
1076_2016-05-18_6_4,147.0,178.58453
1076_2016-05-18_7_4,194.0,194.76791
1076_2016-05-18_8_4,247.0,220.36153
1076_2016-05-18_9_4,243.0,221.39964
1076_2016-05-18_10_4,228.0,214.48827
1076_2016-05-18_11_4,191.0,180.92458
1076_2016-05-18_12_4,113.0,162.6053
1076_2016-05-18_13_4,173.0,192.60307
1076_2016-05-18_14_4,223.0,214.17534
1076_2016-05-18_15_4,214.0,203.83824
1076_2016-05-18_16_4,179.0,195.99283
1076_2016-05-18_17_4,214.0,194.99605
1076_2016-05-18_18_4,175.0,165.6341
1076_2016-05-18_19_4,95.0,107.71237
1076_2016-05-18_20_4,39.0,53.770393
1076_2016-05-18_21_4,36.0,29.07571
1076_2016-05-18_22_4,23.0,19.764828
1076_2016-05-18_23_4,11.0,10.369022
1076_2016-05-19_0_4,9.0,9.451711
1076_2016-05-19_1_4,38.0,28.179731
1076_2016-05-19_2_4,80.0,79.005394
1076_2016-05-19_3_4,161.0,166.46304
1076_2016-05-19_4_4,227.0,239.81964
1076_2016-05-19_5_4,204.0,209.95851
1076_2016-05-19_6_4,177.0,174.48563
1076_2016-05-19_7_4,216.0,200.17409
1076_2016-05-19_8_4,227.0,223.53949
1076_2016-05-19_9_4,233.0,233.75125
1076_2016-05-19_10_4,238.0,233.35896
1076_2016-05-19_11_4,186.0,202.59427
1076_2016-05-19_12_4,166.0,153.43132
1076_2016-05-19_13_4,189.0,186.59047
1076_2016-05-19_14_4,195.0,208.01376
1076_2016-05-19_15_4,193.0,203.67828
1076_2016-05-19_16_4,241.0,194.43355
1076_2016-05-19_17_4,248.0,201.72032
1076_2016-05-19_18_4,188.0,174.83757
1076_2016-05-19_19_4,137.0,121.53536
1076_2016-05-19_20_4,69.0,74.81657
1076_2016-05-19_21_4,38.0,44.878044
1076_2016-05-19_22_4,29.0,29.95319
1076_2016-05-19_23_4,17.0,21.022821
1076_2016-05-20_0_4,17.0,16.114555
1076_2016-05-20_1_4,27.0,31.509119
1076_2016-05-20_2_4,72.0,75.031334
1076_2016-05-20_3_4,159.0,147.27054
1076_2016-05-20_4_4,236.0,212.61592
1076_2016-05-20_5_4,216.0,194.71983
1076_2016-05-20_6_4,187.0,175.55806
1076_2016-05-20_7_4,215.0,207.64845
1076_2016-05-20_8_4,294.0,237.6207
1076_2016-05-20_9_4,208.0,225.00867
1076_2016-05-20_10_4,246.0,237.44351
1076_2016-05-20_11_4,210.0,193.48334
1076_2016-05-20_12_4,170.0,177.28494
1076_2016-05-20_13_4,190.0,187.24072
1076_2016-05-20_14_4,260.0,219.5406
1076_2016-05-20_15_4,241.0,210.35577
1076_2016-05-20_16_4,205.0,198.58696
1076_2016-05-20_17_4,218.0,181.98137
1076_2016-05-20_18_4,177.0,165.01227
